transaction_id,account_id,type,amount
7466,1182,TRANSFER_OUT,28413.7
7467,193,DEPOSIT,31359.53
7468,1012,TRANSFER_IN,26992.22
7469,667,TRANSFER_IN,26711.26
7470,718,TRANSFER_IN,38006.46
7471,1264,WITHDRAW,22785.53
7472,768,WITHDRAW,34987.56
7473,1273,TRANSFER_IN,34866.62
7474,220,DEPOSIT,42276.82
7475,1158,TRANSFER_IN,2335.88
7476,1027,DEPOSIT,8361.61
7477,149,DEPOSIT,29231.02
7478,900,DEPOSIT,48477.14
7479,1195,TRANSFER_IN,35291.7
7480,158,TRANSFER_OUT,40529.13
7481,1414,DEPOSIT,9849.17
7482,720,TRANSFER_OUT,46808.69
7483,467,TRANSFER_OUT,29768.26
7484,1209,TRANSFER_OUT,10796.83
7485,1409,TRANSFER_OUT,30587.31
7486,457,TRANSFER_OUT,45949.54
7487,380,WITHDRAW,22203.92
7488,250,WITHDRAW,36760.99
7489,521,DEPOSIT,24583.85
7490,1130,TRANSFER_IN,4448.64
7491,597,TRANSFER_OUT,34408.82
7492,1002,DEPOSIT,10551.88
7493,163,TRANSFER_IN,22789.98
7494,1435,TRANSFER_IN,10284.55
7495,682,DEPOSIT,32179.65
7496,1475,DEPOSIT,46039.7
7497,662,WITHDRAW,43912.62
7498,1219,WITHDRAW,49289.14
7499,700,WITHDRAW,20741.7
7500,1473,TRANSFER_OUT,1794.8
7501,54,TRANSFER_IN,45262.92
7502,937,DEPOSIT,4059.92
7503,616,DEPOSIT,14039.79
7504,1369,DEPOSIT,2853.45
7505,573,TRANSFER_IN,25062.99
7506,1105,DEPOSIT,39110.32
7507,1175,WITHDRAW,36971.77
7508,1013,DEPOSIT,31767.68
7509,1090,TRANSFER_OUT,1831.58
7510,804,DEPOSIT,48133.52
7511,589,TRANSFER_IN,18389.87
7512,739,WITHDRAW,25222.3
7513,908,DEPOSIT,22243.66
7514,1058,TRANSFER_IN,35771.58
7515,116,TRANSFER_IN,24192.54
7516,998,DEPOSIT,30910.34
7517,1000,WITHDRAW,17686.86
7518,1285,DEPOSIT,35782.61
7519,560,WITHDRAW,34921.18
7520,1186,TRANSFER_IN,2330.13
7521,674,TRANSFER_OUT,47047.82
7522,1470,TRANSFER_IN,23493.07
7523,511,WITHDRAW,4628.21
7524,966,DEPOSIT,23919.57
7525,233,WITHDRAW,10517.26
7526,494,DEPOSIT,39519.04
7527,803,DEPOSIT,34880.36
7528,313,DEPOSIT,20348.3
7529,844,TRANSFER_IN,27046.59
7530,349,DEPOSIT,33607.72
7531,927,TRANSFER_OUT,31941.33
7532,1072,TRANSFER_OUT,42101.66
7533,107,WITHDRAW,15932.74
7534,1206,WITHDRAW,22311.08
7535,695,DEPOSIT,18055.99
7536,78,WITHDRAW,20207.63
7537,1157,TRANSFER_OUT,23014.14
7538,589,WITHDRAW,20428.79
7539,751,TRANSFER_OUT,8063.87
7540,1213,DEPOSIT,12519.5
7541,460,WITHDRAW,16113.61
7542,434,WITHDRAW,43222.72
7543,664,DEPOSIT,19858.43
7544,97,TRANSFER_OUT,9345.93
7545,591,DEPOSIT,46193.69
7546,462,TRANSFER_IN,33986.71
7547,1425,TRANSFER_OUT,15676.65
7548,1076,TRANSFER_IN,7208.26
7549,397,DEPOSIT,42490.56
7550,777,WITHDRAW,15698.78
7551,83,TRANSFER_OUT,174.05
7552,227,DEPOSIT,21847.32
7553,715,WITHDRAW,37865.3
7554,1409,WITHDRAW,17747.46
7555,497,TRANSFER_OUT,45760.92
7556,943,TRANSFER_OUT,43243.33
7557,434,TRANSFER_IN,961.34
7558,145,DEPOSIT,33075.85
7559,314,WITHDRAW,28554.47
7560,1450,TRANSFER_IN,5011.88
7561,381,TRANSFER_OUT,14987.9
7562,1477,TRANSFER_IN,48206.97
7563,745,TRANSFER_IN,30172.85
7564,1500,WITHDRAW,34528.47
7565,1243,TRANSFER_IN,45261.1
7566,794,DEPOSIT,15053.37
7567,49,TRANSFER_OUT,48130.05
7568,769,TRANSFER_OUT,28518.73
7569,521,TRANSFER_OUT,38841.35
7570,815,WITHDRAW,37032.98
7571,252,WITHDRAW,3500.68
7572,512,DEPOSIT,3253.0
7573,637,WITHDRAW,32145.93
7574,489,DEPOSIT,17950.79
7575,1157,TRANSFER_IN,17243.91
7576,853,DEPOSIT,1944.37
7577,839,TRANSFER_IN,8168.52
7578,581,TRANSFER_IN,32606.02
7579,193,DEPOSIT,6744.74
7580,909,WITHDRAW,28114.21
7581,1465,TRANSFER_OUT,41831.11
7582,216,WITHDRAW,20310.42
7583,796,TRANSFER_OUT,27002.01
7584,1191,TRANSFER_IN,41858.54
7585,1097,DEPOSIT,18785.06
7586,384,TRANSFER_IN,27673.06
7587,548,TRANSFER_OUT,39721.73
7588,443,WITHDRAW,21467.81
7589,661,TRANSFER_OUT,46676.24
7590,870,TRANSFER_IN,13923.22
7591,1171,DEPOSIT,49024.84
7592,1006,TRANSFER_OUT,15173.36
7593,117,TRANSFER_IN,47980.06
7594,1363,TRANSFER_OUT,40414.54
7595,1151,WITHDRAW,38498.18
7596,261,WITHDRAW,46295.68
7597,187,TRANSFER_OUT,23644.22
7598,423,WITHDRAW,20708.09
7599,810,TRANSFER_OUT,48263.88
7600,1086,TRANSFER_OUT,23377.1
7601,521,DEPOSIT,19545.19
7602,1119,WITHDRAW,48596.0
7603,173,TRANSFER_IN,38086.61
7604,1262,TRANSFER_OUT,3744.26
7605,432,DEPOSIT,24421.24
7606,1268,TRANSFER_OUT,27840.14
7607,1483,DEPOSIT,23687.94
7608,483,TRANSFER_IN,20621.05
7609,999,TRANSFER_IN,10902.89
7610,1298,DEPOSIT,43167.28
7611,1274,WITHDRAW,30517.77
7612,1429,WITHDRAW,29911.3
7613,764,WITHDRAW,12677.26
7614,856,WITHDRAW,573.53
7615,939,DEPOSIT,11351.08
7616,695,WITHDRAW,40263.02
7617,99,DEPOSIT,10911.9
7618,137,DEPOSIT,36431.04
7619,494,WITHDRAW,6615.56
7620,1129,DEPOSIT,2331.84
7621,1048,DEPOSIT,20275.72
7622,1134,TRANSFER_IN,23719.87
7623,700,TRANSFER_IN,9671.69
7624,1483,TRANSFER_IN,44408.13
7625,207,WITHDRAW,12461.33
7626,956,TRANSFER_OUT,20365.99
7627,52,TRANSFER_OUT,3695.41
7628,588,TRANSFER_IN,40040.87
7629,513,DEPOSIT,2030.11
7630,212,TRANSFER_OUT,16450.44
7631,390,TRANSFER_IN,37392.2
7632,930,WITHDRAW,24525.01
7633,880,TRANSFER_OUT,24546.11
7634,950,TRANSFER_OUT,47815.66
7635,1500,WITHDRAW,33092.69
7636,1454,WITHDRAW,308.07
7637,253,DEPOSIT,19281.84
7638,488,DEPOSIT,38141.5
7639,50,TRANSFER_OUT,48005.32
7640,350,DEPOSIT,44204.26
7641,1017,TRANSFER_IN,717.07
7642,794,TRANSFER_IN,40051.9
7643,274,WITHDRAW,19084.96
7644,422,DEPOSIT,45517.46
7645,403,DEPOSIT,25000.23
7646,1494,TRANSFER_IN,45976.65
7647,726,WITHDRAW,43327.62
7648,412,TRANSFER_IN,17566.99
7649,342,DEPOSIT,14074.66
7650,931,WITHDRAW,6510.79
7651,1196,DEPOSIT,24716.68
7652,914,TRANSFER_OUT,29760.8
7653,778,WITHDRAW,45645.05
7654,661,DEPOSIT,45723.07
7655,1053,TRANSFER_OUT,15001.22
7656,110,WITHDRAW,20535.18
7657,396,WITHDRAW,2009.55
7658,408,TRANSFER_IN,39040.24
7659,250,TRANSFER_OUT,36377.23
7660,169,DEPOSIT,19547.53
7661,670,DEPOSIT,27798.22
7662,1065,DEPOSIT,1173.68
7663,153,TRANSFER_IN,49504.24
7664,1338,DEPOSIT,27110.5
7665,600,WITHDRAW,5726.35
7666,1250,WITHDRAW,25025.53
7667,947,TRANSFER_OUT,22842.9
7668,789,DEPOSIT,43520.78
7669,506,TRANSFER_IN,20589.85
7670,576,DEPOSIT,23124.65
7671,162,TRANSFER_OUT,16918.07
7672,1191,DEPOSIT,37398.4
7673,677,TRANSFER_OUT,8245.5
7674,346,TRANSFER_OUT,11798.27
7675,467,TRANSFER_IN,15496.48
7676,1329,DEPOSIT,42858.97
7677,495,TRANSFER_IN,38626.18
7678,114,TRANSFER_OUT,28726.3
7679,116,WITHDRAW,36980.43
7680,1122,TRANSFER_IN,33020.85
7681,750,DEPOSIT,22690.3
7682,408,DEPOSIT,1955.24
7683,1246,WITHDRAW,8412.69
7684,993,TRANSFER_IN,1874.65
7685,909,TRANSFER_IN,26045.95
7686,818,TRANSFER_IN,25008.24
7687,563,TRANSFER_OUT,33693.14
7688,37,WITHDRAW,14329.16
7689,1393,DEPOSIT,5748.81
7690,797,TRANSFER_OUT,15363.13
7691,194,WITHDRAW,10944.67
7692,754,DEPOSIT,12095.1
7693,967,DEPOSIT,47349.27
7694,1412,DEPOSIT,27343.67
7695,1361,WITHDRAW,24878.61
7696,1225,DEPOSIT,28264.46
7697,453,WITHDRAW,5459.34
7698,1115,DEPOSIT,14819.34
7699,518,TRANSFER_IN,21250.47
7700,1265,WITHDRAW,25888.75
7701,1256,TRANSFER_OUT,18312.96
7702,1205,TRANSFER_OUT,39350.9
7703,912,WITHDRAW,27614.49
7704,1441,WITHDRAW,34422.46
7705,690,DEPOSIT,38906.18
7706,774,TRANSFER_OUT,17640.2
7707,536,TRANSFER_OUT,15207.69
7708,1169,TRANSFER_OUT,22736.66
7709,499,WITHDRAW,15627.94
7710,926,TRANSFER_OUT,3475.07
7711,663,TRANSFER_OUT,23381.77
7712,200,WITHDRAW,9456.47
7713,1003,TRANSFER_IN,21279.85
7714,335,DEPOSIT,18044.2
7715,1445,WITHDRAW,20961.27
7716,531,WITHDRAW,573.44
7717,911,WITHDRAW,40812.19
7718,1222,WITHDRAW,49681.29
7719,1481,TRANSFER_IN,13466.53
7720,637,TRANSFER_OUT,45814.67
7721,716,WITHDRAW,634.9
7722,700,TRANSFER_IN,36639.48
7723,621,TRANSFER_IN,29275.46
7724,1061,TRANSFER_OUT,13890.63
7725,437,DEPOSIT,42399.85
7726,1170,TRANSFER_OUT,19976.18
7727,58,TRANSFER_IN,42911.21
7728,1460,TRANSFER_IN,15348.53
7729,117,DEPOSIT,2075.42
7730,119,DEPOSIT,8127.28
7731,302,WITHDRAW,38612.04
7732,923,TRANSFER_OUT,15776.22
7733,895,WITHDRAW,38224.73
7734,864,DEPOSIT,36660.39
7735,522,TRANSFER_OUT,30238.52
7736,859,WITHDRAW,26130.99
7737,1144,TRANSFER_OUT,43398.95
7738,155,TRANSFER_OUT,33226.93
7739,317,WITHDRAW,33369.91
7740,736,DEPOSIT,39656.95
7741,652,WITHDRAW,15841.95
7742,1184,WITHDRAW,40102.12
7743,86,DEPOSIT,11405.92
7744,644,TRANSFER_IN,2865.11
7745,1145,DEPOSIT,49941.0
7746,223,TRANSFER_IN,24977.89
7747,48,TRANSFER_IN,18350.53
7748,441,WITHDRAW,43321.07
7749,1397,DEPOSIT,42184.7
7750,235,WITHDRAW,12452.93
7751,1386,TRANSFER_OUT,22906.38
7752,1203,TRANSFER_OUT,45807.29
7753,139,WITHDRAW,30756.2
7754,1091,DEPOSIT,35233.43
7755,1112,TRANSFER_IN,32874.24
7756,127,TRANSFER_OUT,40753.69
7757,653,TRANSFER_IN,41622.59
7758,1470,DEPOSIT,34159.53
7759,1062,WITHDRAW,49035.52
7760,943,WITHDRAW,38052.73
7761,1050,TRANSFER_IN,33438.04
7762,938,TRANSFER_OUT,25614.1
7763,676,TRANSFER_OUT,6946.84
7764,376,DEPOSIT,43344.79
7765,1248,TRANSFER_IN,17949.16
7766,1433,DEPOSIT,7038.43
7767,1416,DEPOSIT,21348.16
7768,300,WITHDRAW,33945.51
7769,1492,TRANSFER_IN,20658.17
7770,657,DEPOSIT,7594.83
7771,1349,TRANSFER_OUT,48237.94
7772,601,WITHDRAW,37897.39
7773,573,TRANSFER_IN,28081.1
7774,77,TRANSFER_OUT,38015.05
7775,1446,WITHDRAW,11989.52
7776,263,TRANSFER_OUT,42991.47
7777,1284,TRANSFER_OUT,31219.86
7778,603,TRANSFER_IN,9297.57
7779,293,DEPOSIT,30515.7
7780,683,DEPOSIT,19515.37
7781,875,DEPOSIT,49082.76
7782,398,WITHDRAW,6410.21
7783,1452,DEPOSIT,41399.23
7784,435,TRANSFER_IN,15991.4
7785,153,WITHDRAW,22081.97
7786,1200,TRANSFER_OUT,34581.89
7787,1430,DEPOSIT,35693.03
7788,1109,WITHDRAW,4400.45
7789,1295,DEPOSIT,35016.19
7790,1418,DEPOSIT,3335.57
7791,221,WITHDRAW,1448.38
7792,743,WITHDRAW,7946.46
7793,494,DEPOSIT,44079.52
7794,1258,TRANSFER_OUT,27985.67
7795,31,TRANSFER_IN,34033.5
7796,302,DEPOSIT,4836.82
7797,1069,WITHDRAW,31913.14
7798,634,DEPOSIT,28572.94
7799,1364,TRANSFER_OUT,37273.6
7800,323,DEPOSIT,44415.74
7801,1092,DEPOSIT,30544.72
7802,516,WITHDRAW,27153.53
7803,1100,DEPOSIT,8748.81
7804,861,DEPOSIT,31595.12
7805,873,WITHDRAW,24323.58
7806,471,TRANSFER_IN,30001.26
7807,1111,TRANSFER_OUT,28362.32
7808,208,DEPOSIT,26926.62
7809,1430,TRANSFER_OUT,3417.26
7810,1255,TRANSFER_IN,7053.93
7811,311,TRANSFER_IN,2062.08
7812,212,TRANSFER_IN,8684.26
7813,1301,TRANSFER_OUT,5481.77
7814,1421,DEPOSIT,49308.18
7815,992,TRANSFER_OUT,15367.24
7816,820,TRANSFER_OUT,13481.26
7817,1499,WITHDRAW,35844.7
7818,1479,TRANSFER_OUT,15105.92
7819,896,TRANSFER_IN,16080.87
7820,1187,DEPOSIT,12939.99
7821,161,DEPOSIT,5211.7
7822,1491,WITHDRAW,7994.37
7823,1202,DEPOSIT,39438.02
7824,348,DEPOSIT,35364.53
7825,693,DEPOSIT,48827.29
7826,262,TRANSFER_IN,38579.22
7827,124,TRANSFER_IN,17697.24
7828,518,WITHDRAW,31989.89
7829,763,DEPOSIT,11128.91
7830,8,TRANSFER_IN,44041.27
7831,85,TRANSFER_OUT,16892.02
7832,943,TRANSFER_IN,33769.21
7833,1243,WITHDRAW,11646.02
7834,797,DEPOSIT,33950.73
7835,253,WITHDRAW,33831.15
7836,406,TRANSFER_OUT,27113.06
7837,903,TRANSFER_OUT,33277.81
7838,727,TRANSFER_OUT,13341.52
7839,467,DEPOSIT,42933.86
7840,393,WITHDRAW,6629.71
7841,661,WITHDRAW,11646.95
7842,1337,DEPOSIT,656.79
7843,1,TRANSFER_OUT,44225.55
7844,1118,WITHDRAW,25237.14
7845,1323,TRANSFER_OUT,12663.8
7846,1222,WITHDRAW,5051.22
7847,1352,TRANSFER_IN,44202.3
7848,1335,TRANSFER_IN,48736.36
7849,1392,WITHDRAW,6245.58
7850,303,WITHDRAW,47268.31
7851,753,TRANSFER_IN,17097.87
7852,1010,TRANSFER_IN,2257.12
7853,42,TRANSFER_OUT,12635.69
7854,1202,TRANSFER_OUT,32257.93
7855,58,TRANSFER_IN,31973.66
7856,1034,DEPOSIT,16504.87
7857,1496,WITHDRAW,44641.48
7858,205,TRANSFER_OUT,41354.45
7859,780,TRANSFER_IN,48910.96
7860,830,DEPOSIT,33134.49
7861,650,WITHDRAW,5243.64
7862,1460,DEPOSIT,19822.57
7863,1473,TRANSFER_OUT,27853.77
7864,243,TRANSFER_OUT,42371.39
7865,1268,TRANSFER_IN,24980.09
7866,700,DEPOSIT,31397.45
7867,678,TRANSFER_OUT,44848.33
7868,1129,WITHDRAW,9682.5
7869,1128,TRANSFER_IN,19766.39
7870,1025,DEPOSIT,6841.97
7871,1392,DEPOSIT,603.09
7872,667,TRANSFER_IN,2548.31
7873,1179,TRANSFER_IN,23383.23
7874,46,WITHDRAW,49045.86
7875,1068,WITHDRAW,48433.72
7876,537,TRANSFER_OUT,44776.79
7877,634,TRANSFER_OUT,13683.84
7878,1157,TRANSFER_OUT,3425.31
7879,36,TRANSFER_OUT,44978.02
7880,1315,TRANSFER_OUT,31381.42
7881,803,WITHDRAW,26207.87
7882,1438,WITHDRAW,27451.3
7883,1022,TRANSFER_IN,15710.42
7884,290,TRANSFER_OUT,43739.51
7885,1385,WITHDRAW,41373.61
7886,1458,DEPOSIT,1941.19
7887,367,TRANSFER_IN,4922.6
7888,1012,WITHDRAW,41180.46
7889,995,TRANSFER_IN,15579.01
7890,5,TRANSFER_IN,12652.07
7891,902,WITHDRAW,21610.46
7892,757,DEPOSIT,29549.11
7893,366,TRANSFER_IN,24725.91
7894,469,TRANSFER_OUT,16746.57
7895,412,DEPOSIT,41320.23
7896,108,DEPOSIT,2402.91
7897,195,DEPOSIT,32190.46
7898,674,TRANSFER_IN,11646.4
7899,692,DEPOSIT,44050.13
7900,1031,TRANSFER_IN,40132.89
7901,1005,WITHDRAW,15575.44
7902,1471,TRANSFER_OUT,1096.39
7903,178,TRANSFER_OUT,43264.63
7904,80,TRANSFER_IN,9363.68
7905,615,TRANSFER_OUT,15368.09
7906,1198,TRANSFER_IN,41157.97
7907,38,TRANSFER_OUT,43816.01
7908,1231,WITHDRAW,11716.72
7909,1074,WITHDRAW,44846.98
7910,247,TRANSFER_IN,13532.83
7911,519,TRANSFER_IN,29758.37
7912,137,TRANSFER_OUT,48244.7
7913,1412,DEPOSIT,46190.48
7914,958,DEPOSIT,13554.46
7915,12,DEPOSIT,45366.99
7916,202,TRANSFER_IN,41819.89
7917,889,WITHDRAW,7038.72
7918,1104,TRANSFER_OUT,1736.52
7919,325,DEPOSIT,47002.11
7920,113,WITHDRAW,34975.81
7921,78,TRANSFER_IN,26934.25
7922,1232,DEPOSIT,892.21
7923,219,WITHDRAW,11593.68
7924,101,TRANSFER_IN,11725.0
7925,721,WITHDRAW,32089.58
7926,776,TRANSFER_OUT,15336.71
7927,910,TRANSFER_OUT,2260.13
7928,340,TRANSFER_OUT,36249.81
7929,387,TRANSFER_OUT,17259.91
7930,30,WITHDRAW,7647.99
7931,132,DEPOSIT,6105.94
7932,62,DEPOSIT,10705.09
7933,1260,TRANSFER_OUT,3807.78
7934,1244,WITHDRAW,20819.62
7935,1194,DEPOSIT,17289.72
7936,1364,DEPOSIT,2831.03
7937,1121,TRANSFER_IN,23843.78
7938,513,DEPOSIT,45890.96
7939,1217,DEPOSIT,18692.72
7940,635,TRANSFER_IN,42471.65
7941,579,DEPOSIT,23782.05
7942,1298,DEPOSIT,34135.65
7943,175,TRANSFER_OUT,5024.67
7944,432,TRANSFER_OUT,48528.92
7945,1113,TRANSFER_IN,21333.49
7946,615,TRANSFER_IN,40013.11
7947,673,WITHDRAW,11231.76
7948,331,WITHDRAW,4809.75
7949,1265,WITHDRAW,33762.08
7950,1029,WITHDRAW,8656.01
7951,1368,DEPOSIT,36229.6
7952,1173,TRANSFER_OUT,27466.9
7953,1339,TRANSFER_IN,19384.73
7954,1108,TRANSFER_IN,5543.86
7955,1322,DEPOSIT,38711.53
7956,1206,DEPOSIT,3999.4
7957,1306,TRANSFER_IN,29957.01
7958,871,TRANSFER_IN,28486.96
7959,1206,WITHDRAW,17873.38
7960,1251,DEPOSIT,17382.48
7961,1256,DEPOSIT,49321.04
7962,372,DEPOSIT,33904.89
7963,461,WITHDRAW,46001.21
7964,393,TRANSFER_OUT,30419.44
7965,249,TRANSFER_IN,25588.73
7966,1304,TRANSFER_OUT,23462.31
7967,428,TRANSFER_IN,21041.54
7968,203,DEPOSIT,24338.55
7969,1471,DEPOSIT,16273.49
7970,921,TRANSFER_IN,4687.4
7971,170,TRANSFER_OUT,27502.51
7972,749,TRANSFER_OUT,25145.96
7973,68,DEPOSIT,1499.92
7974,47,WITHDRAW,14851.06
7975,951,TRANSFER_OUT,45300.9
7976,1347,DEPOSIT,39113.59
7977,1456,TRANSFER_IN,25635.86
7978,627,TRANSFER_OUT,15083.91
7979,616,DEPOSIT,7800.28
7980,1126,TRANSFER_IN,36941.47
7981,1001,WITHDRAW,9513.6
7982,1220,WITHDRAW,33482.19
7983,472,DEPOSIT,2291.38
7984,1392,DEPOSIT,39254.44
7985,199,TRANSFER_OUT,47896.86
7986,780,WITHDRAW,42508.58
7987,470,WITHDRAW,48069.91
7988,1109,TRANSFER_IN,48029.27
7989,560,TRANSFER_OUT,8519.29
7990,886,WITHDRAW,16244.25
7991,1121,TRANSFER_OUT,10268.44
7992,996,TRANSFER_OUT,16324.45
7993,1004,TRANSFER_OUT,16395.85
7994,414,WITHDRAW,49401.56
7995,768,DEPOSIT,33771.14
7996,375,TRANSFER_IN,33448.75
7997,709,DEPOSIT,2161.29
7998,964,TRANSFER_IN,38205.2
7999,451,TRANSFER_OUT,26656.41
8000,1155,WITHDRAW,24234.64
8001,580,TRANSFER_OUT,9369.1
8002,1471,TRANSFER_IN,14196.33
8003,644,DEPOSIT,38797.09
8004,970,TRANSFER_OUT,37551.0
8005,1305,DEPOSIT,42323.85
8006,635,DEPOSIT,19870.83
8007,1111,TRANSFER_OUT,35902.46
8008,854,TRANSFER_IN,26363.26
8009,596,TRANSFER_IN,9282.3
8010,278,WITHDRAW,5098.35
8011,60,TRANSFER_IN,11492.62
8012,640,TRANSFER_IN,35582.9
8013,719,WITHDRAW,48097.92
8014,398,WITHDRAW,3214.06
8015,647,TRANSFER_IN,30918.63
8016,1405,TRANSFER_OUT,5100.65
8017,213,DEPOSIT,38856.62
8018,651,WITHDRAW,9009.16
8019,234,WITHDRAW,27854.98
8020,460,TRANSFER_OUT,11250.71
8021,1195,DEPOSIT,47791.58
8022,827,TRANSFER_IN,42382.91
8023,389,WITHDRAW,35813.16
8024,917,WITHDRAW,21770.3
8025,511,WITHDRAW,17049.94
8026,235,WITHDRAW,21021.03
8027,859,DEPOSIT,20182.39
8028,1346,TRANSFER_IN,11639.26
8029,2,TRANSFER_OUT,36906.72
8030,187,DEPOSIT,19926.82
8031,1038,TRANSFER_OUT,8253.02
8032,368,TRANSFER_IN,7032.94
8033,1345,DEPOSIT,7009.55
8034,275,TRANSFER_OUT,32360.01
8035,1090,WITHDRAW,33945.0
8036,617,TRANSFER_IN,34825.58
8037,1359,TRANSFER_OUT,11724.28
8038,897,TRANSFER_IN,39391.73
8039,63,TRANSFER_IN,377.32
8040,984,TRANSFER_IN,33568.67
8041,1146,TRANSFER_IN,21411.67
8042,5,WITHDRAW,34503.92
8043,488,TRANSFER_OUT,469.68
8044,172,TRANSFER_OUT,42181.69
8045,291,TRANSFER_IN,26231.25
8046,1233,TRANSFER_OUT,19028.13
8047,641,DEPOSIT,16190.85
8048,276,DEPOSIT,18107.41
8049,1472,WITHDRAW,12884.73
8050,664,TRANSFER_IN,38367.41
8051,145,TRANSFER_IN,11546.12
8052,884,DEPOSIT,28521.24
8053,33,WITHDRAW,19044.59
8054,734,TRANSFER_IN,33082.38
8055,1237,DEPOSIT,33370.43
8056,1237,TRANSFER_OUT,36350.18
8057,669,DEPOSIT,16343.26
8058,78,TRANSFER_IN,16273.05
8059,786,DEPOSIT,7195.72
8060,781,TRANSFER_OUT,9005.63
8061,1408,WITHDRAW,32387.09
8062,1401,TRANSFER_IN,14727.73
8063,342,TRANSFER_IN,6531.85
8064,612,TRANSFER_IN,46983.67
8065,1,DEPOSIT,20456.37
8066,907,TRANSFER_IN,32392.69
8067,158,WITHDRAW,49372.84
8068,1410,TRANSFER_OUT,9513.76
8069,153,TRANSFER_OUT,3829.62
8070,910,WITHDRAW,8902.93
8071,952,TRANSFER_OUT,40175.31
8072,472,WITHDRAW,28673.52
8073,223,WITHDRAW,14354.96
8074,198,DEPOSIT,15784.47
8075,706,TRANSFER_IN,44991.46
8076,593,TRANSFER_IN,27019.84
8077,265,TRANSFER_OUT,28306.24
8078,222,WITHDRAW,35060.51
8079,1498,WITHDRAW,5826.23
8080,1118,DEPOSIT,44749.95
8081,1370,TRANSFER_OUT,25306.82
8082,712,DEPOSIT,15700.29
8083,670,TRANSFER_IN,30500.1
8084,131,TRANSFER_OUT,39194.14
8085,541,WITHDRAW,49088.55
8086,256,WITHDRAW,24888.15
8087,58,TRANSFER_OUT,30410.91
8088,1198,TRANSFER_IN,4458.19
8089,345,WITHDRAW,30421.18
8090,954,WITHDRAW,41664.0
8091,593,WITHDRAW,38484.03
8092,59,TRANSFER_OUT,12978.15
8093,530,WITHDRAW,21875.46
8094,497,WITHDRAW,6292.22
8095,475,TRANSFER_OUT,35797.63
8096,714,TRANSFER_OUT,15092.2
8097,1007,DEPOSIT,32322.96
8098,230,WITHDRAW,18952.42
8099,792,TRANSFER_IN,43582.08
8100,1386,DEPOSIT,7955.85
8101,374,TRANSFER_IN,39362.49
8102,767,DEPOSIT,23265.99
8103,1494,TRANSFER_IN,33710.25
8104,1173,TRANSFER_IN,42532.37
8105,1116,TRANSFER_OUT,8451.38
8106,395,TRANSFER_IN,7109.17
8107,325,DEPOSIT,32624.53
8108,239,DEPOSIT,18673.17
8109,794,DEPOSIT,41374.89
8110,822,DEPOSIT,13972.19
8111,480,DEPOSIT,28245.59
8112,1394,TRANSFER_OUT,25456.16
8113,297,TRANSFER_OUT,35719.65
8114,1205,TRANSFER_IN,11995.6
8115,1121,DEPOSIT,1031.68
8116,1493,TRANSFER_OUT,47392.79
8117,866,DEPOSIT,780.18
8118,161,WITHDRAW,6349.45
8119,400,DEPOSIT,22514.07
8120,1374,TRANSFER_OUT,37406.95
8121,779,DEPOSIT,46453.91
8122,189,TRANSFER_OUT,20436.11
8123,951,TRANSFER_OUT,23536.99
8124,824,DEPOSIT,22795.83
8125,1483,TRANSFER_OUT,15678.53
8126,846,TRANSFER_OUT,5278.6
8127,126,TRANSFER_OUT,17176.84
8128,329,DEPOSIT,15925.96
8129,886,TRANSFER_IN,40693.15
8130,282,DEPOSIT,40231.08
8131,1408,TRANSFER_IN,27854.89
8132,969,TRANSFER_OUT,47109.0
8133,980,TRANSFER_OUT,27655.71
8134,221,TRANSFER_OUT,43696.94
8135,1357,TRANSFER_OUT,35727.8
8136,666,TRANSFER_OUT,6021.93
8137,937,TRANSFER_OUT,11834.92
8138,322,TRANSFER_OUT,45165.62
8139,1379,WITHDRAW,41791.79
8140,861,DEPOSIT,33764.7
8141,573,TRANSFER_OUT,28900.1
8142,511,TRANSFER_IN,31690.99
8143,46,TRANSFER_OUT,25912.0
8144,880,TRANSFER_OUT,48994.88
8145,575,WITHDRAW,41919.49
8146,573,TRANSFER_OUT,8743.95
8147,990,TRANSFER_IN,36575.13
8148,512,TRANSFER_OUT,36201.15
8149,1221,TRANSFER_OUT,38584.16
8150,1069,TRANSFER_IN,34607.75
8151,77,WITHDRAW,41598.6
8152,1053,WITHDRAW,32876.77
8153,517,DEPOSIT,33245.33
8154,1401,DEPOSIT,34518.72
8155,99,TRANSFER_IN,42582.8
8156,1498,TRANSFER_IN,1466.0
8157,427,WITHDRAW,33425.23
8158,602,WITHDRAW,22815.03
8159,264,TRANSFER_OUT,34599.35
8160,166,TRANSFER_OUT,15100.72
8161,400,TRANSFER_OUT,18784.5
8162,228,TRANSFER_OUT,8179.81
8163,952,WITHDRAW,5209.36
8164,358,DEPOSIT,37017.96
8165,32,TRANSFER_IN,30764.58
8166,758,WITHDRAW,9994.29
8167,727,WITHDRAW,6723.19
8168,596,WITHDRAW,49848.18
8169,140,DEPOSIT,47643.58
8170,1450,TRANSFER_IN,42754.76
8171,1203,TRANSFER_OUT,47595.8
8172,336,TRANSFER_OUT,16102.4
8173,947,WITHDRAW,38433.49
8174,1454,TRANSFER_OUT,38883.69
8175,69,WITHDRAW,29942.49
8176,334,TRANSFER_OUT,6792.55
8177,568,TRANSFER_IN,16002.83
8178,1322,TRANSFER_IN,31059.99
8179,1152,WITHDRAW,47924.85
8180,1328,DEPOSIT,9517.46
